Date;Strike;Midpoint;IV
17/06/2022;12900.00;3114.55;27.94
17/06/2022;12925.00;3094.35;27.89
17/06/2022;12950.00;3072.90;27.81
17/06/2022;12975.00;3052.95;27.77
17/06/2022;13000.00;3031.80;27.69
17/06/2022;13025.00;3011.85;27.64
17/06/2022;13050.00;2990.85;27.57
17/06/2022;13075.00;2970.35;27.50
17/06/2022;13100.00;2950.10;27.45
17/06/2022;13125.00;2929.15;27.37
17/06/2022;13150.00;2908.55;27.30
17/06/2022;13175.00;2888.65;27.25
17/06/2022;13200.00;2868.65;27.19
17/06/2022;13225.00;2848.25;27.13
17/06/2022;13250.00;2828.15;27.07
17/06/2022;13275.00;2807.60;27.00
17/06/2022;13300.00;2787.45;26.93
17/06/2022;13325.00;2767.60;26.88
17/06/2022;13350.00;2747.15;26.81
17/06/2022;13375.00;2727.00;26.74
17/06/2022;13400.00;2707.55;26.69
17/06/2022;13425.00;2687.05;26.61
17/06/2022;13450.00;2667.50;26.56
17/06/2022;13475.00;2647.25;26.49
17/06/2022;13500.00;2627.20;26.42
17/06/2022;13525.00;2607.75;26.37
17/06/2022;13550.00;2588.30;26.31
17/06/2022;13575.00;2568.35;26.24
17/06/2022;13600.00;2548.90;26.18
17/06/2022;13625.00;2528.60;26.11
17/06/2022;13650.00;2509.45;26.05
17/06/2022;13675.00;2489.90;25.99
17/06/2022;13700.00;2470.75;25.93
17/06/2022;13725.00;2451.10;25.87
17/06/2022;13750.00;2431.25;25.79
17/06/2022;13775.00;2412.50;25.74
17/06/2022;13800.00;2393.15;25.68
17/06/2022;13825.00;2373.60;25.61
17/06/2022;13850.00;2354.35;25.55
17/06/2022;13875.00;2334.85;25.48
17/06/2022;13900.00;2316.55;25.43
17/06/2022;13925.00;2297.05;25.36
17/06/2022;13950.00;2277.85;25.29
17/06/2022;13975.00;2259.15;25.24
17/06/2022;14000.00;2240.10;25.17
17/06/2022;14025.00;2221.45;25.11
17/06/2022;14050.00;2202.60;25.05
17/06/2022;14075.00;2183.80;24.99
17/06/2022;14100.00;2165.05;24.93
17/06/2022;14125.00;2146.25;24.86
17/06/2022;14150.00;2128.00;24.81
17/06/2022;14175.00;2109.30;24.74
17/06/2022;14200.00;2090.65;24.67
17/06/2022;14225.00;2072.45;24.62
17/06/2022;14250.00;2054.00;24.55
17/06/2022;14275.00;2035.50;24.49
17/06/2022;14300.00;2016.95;24.42
17/06/2022;14325.00;1999.00;24.37
17/06/2022;14350.00;1981.05;24.31
17/06/2022;14375.00;1962.80;24.24
17/06/2022;14400.00;1945.00;24.19
17/06/2022;14425.00;1926.05;24.11
17/06/2022;14450.00;1908.70;24.06
17/06/2022;14475.00;1891.15;24.00
17/06/2022;14500.00;1873.45;23.94
17/06/2022;14525.00;1855.65;23.88
17/06/2022;14550.00;1838.05;23.82
17/06/2022;14575.00;1820.35;23.76
17/06/2022;14600.00;1802.85;23.70
17/06/2022;14625.00;1785.40;23.64
17/06/2022;14650.00;1768.35;23.58
17/06/2022;14675.00;1750.95;23.52
17/06/2022;14700.00;1733.35;23.45
17/06/2022;14725.00;1716.05;23.39
17/06/2022;14750.00;1698.65;23.33
17/06/2022;14775.00;1681.80;23.27
17/06/2022;14800.00;1664.50;23.21
17/06/2022;14825.00;1648.15;23.16
17/06/2022;14850.00;1630.70;23.09
17/06/2022;14875.00;1614.05;23.03
17/06/2022;14900.00;1597.65;22.98
17/06/2022;14925.00;1580.50;22.91
17/06/2022;14950.00;1564.15;22.85
17/06/2022;14975.00;1547.40;22.79
17/06/2022;15000.00;1531.30;22.74
17/06/2022;15025.00;1514.70;22.67
17/06/2022;15050.00;1498.30;22.61
17/06/2022;15075.00;1481.50;22.54
17/06/2022;15100.00;1466.50;22.51
17/06/2022;15125.00;1449.80;22.44
17/06/2022;15150.00;1434.35;22.39
17/06/2022;15175.00;1417.95;22.32
17/06/2022;15200.00;1402.70;22.27
17/06/2022;15225.00;1386.60;22.21
17/06/2022;15250.00;1370.90;22.15
17/06/2022;15275.00;1355.35;22.09
17/06/2022;15300.00;1339.80;22.04
17/06/2022;15325.00;1323.90;21.97
17/06/2022;15350.00;1308.90;21.92
17/06/2022;15375.00;1293.40;21.86
17/06/2022;15400.00;1278.90;21.81
17/06/2022;15425.00;1263.70;21.76
17/06/2022;15450.00;1248.95;21.70
17/06/2022;15475.00;1233.50;21.64
17/06/2022;15500.00;1218.65;21.58
17/06/2022;15525.00;1204.05;21.53
17/06/2022;15550.00;1190.10;21.49
17/06/2022;15575.00;1175.45;21.43
17/06/2022;15600.00;1160.45;21.36
17/06/2022;15625.00;1146.65;21.32
17/06/2022;15650.00;1130.40;21.23
17/06/2022;15675.00;1117.60;21.20
17/06/2022;15700.00;1104.20;21.14
17/06/2022;15725.00;1089.55;21.09
17/06/2022;15750.00;1073.65;21.00
17/06/2022;15775.00;1061.45;20.98
17/06/2022;15800.00;1048.45;21.04
17/06/2022;15825.00;1034.90;20.89
17/06/2022;15850.00;1021.75;20.84
17/06/2022;15875.00;1008.10;20.79
17/06/2022;15900.00;994.85;20.74
17/06/2022;15925.00;981.55;20.68
17/06/2022;15950.00;968.65;20.64
17/06/2022;15975.00;955.70;20.59
17/06/2022;16000.00;942.55;20.53
17/06/2022;16025.00;929.60;20.48
17/06/2022;16050.00;917.05;20.43
17/06/2022;16075.00;904.20;20.38
17/06/2022;16100.00;891.70;20.33
17/06/2022;16125.00;879.35;20.28
17/06/2022;16150.00;867.30;20.23
17/06/2022;16175.00;855.00;20.18
17/06/2022;16200.00;843.70;20.15
17/06/2022;16225.00;830.85;20.09
17/06/2022;16250.00;819.55;20.05
17/06/2022;16275.00;807.65;20.00
17/06/2022;16300.00;795.55;19.94
17/06/2022;16325.00;784.50;19.91
17/06/2022;16350.00;773.05;19.86
17/06/2022;16375.00;761.35;19.81
17/06/2022;16400.00;750.85;19.77
17/06/2022;16425.00;739.35;19.72
17/06/2022;16450.00;727.50;19.66
17/06/2022;16475.00;717.20;19.63
17/06/2022;16500.00;706.45;19.59
17/06/2022;16525.00;695.15;19.53
17/06/2022;16550.00;684.80;19.49
17/06/2022;16575.00;674.45;19.45
17/06/2022;16600.00;663.50;19.40
17/06/2022;16625.00;653.10;19.35
17/06/2022;16650.00;643.50;19.32
17/06/2022;16675.00;632.70;19.26
17/06/2022;16700.00;623.00;19.23
17/06/2022;16725.00;612.70;19.18
17/06/2022;16750.00;602.80;19.13
17/06/2022;16775.00;593.75;19.10
17/06/2022;16800.00;583.25;19.04
17/06/2022;16825.00;573.85;19.00
17/06/2022;16850.00;564.90;18.97
17/06/2022;16875.00;555.55;18.93
17/06/2022;16900.00;546.00;18.88
17/06/2022;16925.00;536.95;18.84
17/06/2022;16950.00;527.95;18.80
17/06/2022;16975.00;519.00;18.76
17/06/2022;17000.00;510.20;18.72
17/06/2022;17025.00;501.50;18.68
17/06/2022;17050.00;493.00;18.64
17/06/2022;17075.00;484.50;18.60
17/06/2022;17100.00;476.05;18.56
17/06/2022;17125.00;467.85;18.52
17/06/2022;17150.00;459.30;18.47
17/06/2022;17175.00;451.50;18.44
17/06/2022;17200.00;443.35;18.40
17/06/2022;17225.00;435.45;18.36
17/06/2022;17250.00;427.75;18.33
17/06/2022;17275.00;420.15;18.29
17/06/2022;17300.00;412.45;18.25
17/06/2022;17325.00;405.75;18.23
17/06/2022;17350.00;398.60;18.20
17/06/2022;17375.00;391.60;18.17
17/06/2022;17400.00;384.60;18.14
17/06/2022;17425.00;377.70;18.10
17/06/2022;17450.00;370.85;18.07
17/06/2022;17475.00;363.90;18.04
17/06/2022;17500.00;357.10;18.00
17/06/2022;17525.00;350.85;17.98
17/06/2022;17550.00;344.55;17.95
17/06/2022;17575.00;337.85;17.91
17/06/2022;17600.00;331.75;17.88
17/06/2022;17625.00;325.75;17.86
17/06/2022;17650.00;319.60;17.83
17/06/2022;17675.00;313.75;17.80
17/06/2022;17700.00;307.80;17.77
17/06/2022;17725.00;301.65;17.73
17/06/2022;17750.00;295.80;17.70
17/06/2022;17775.00;290.80;17.69
17/06/2022;17800.00;284.80;17.65
17/06/2022;17825.00;279.60;17.63
17/06/2022;17850.00;274.45;17.61
17/06/2022;17875.00;269.05;17.58
17/06/2022;17900.00;263.80;17.55
17/06/2022;17925.00;258.70;17.53
17/06/2022;17950.00;253.75;17.50
17/06/2022;17975.00;248.75;17.48
17/06/2022;18000.00;244.25;17.46
17/06/2022;18100.00;225.35;17.36
17/06/2022;18200.00;207.55;17.26
17/06/2022;18300.00;192.40;17.20
17/06/2022;18400.00;177.30;17.12
17/06/2022;18500.00;163.90;17.06
17/06/2022;18600.00;150.90;16.99
17/06/2022;18700.00;139.15;16.94
17/06/2022;18800.00;127.60;16.86
17/06/2022;18900.00;117.60;16.82
17/06/2022;19000.00;108.55;16.79
17/06/2022;19200.00;93.15;16.76
17/06/2022;19400.00;80.35;16.77
17/06/2022;19600.00;69.60;16.80
17/06/2022;19800.00;60.15;16.82
17/06/2022;20000.00;52.35;16.88
17/06/2022;20200.00;45.65;16.94
17/06/2022;20400.00;39.95;17.01
16/09/2022;7000.00;1865.11;0.00
16/09/2022;7100.00;1768.11;0.00
16/09/2022;7200.00;1671.11;0.00
16/09/2022;7300.00;1575.11;0.00
16/09/2022;7400.00;1478.11;0.00
16/09/2022;7500.00;1381.11;0.00
16/09/2022;7600.00;1285.11;0.00
16/09/2022;7700.00;1189.11;0.00
16/09/2022;7800.00;1093.11;0.00
16/09/2022;7900.00;997.11;0.00
16/09/2022;8000.00;901.11;0.00
16/09/2022;8100.00;805.11;0.00
16/09/2022;8200.00;709.11;0.00
16/09/2022;8300.00;614.11;0.00
16/09/2022;8400.00;518.11;0.00
16/09/2022;8500.00;423.11;0.00
16/09/2022;8600.00;328.11;0.00
16/09/2022;8700.00;233.11;0.00
16/09/2022;8800.00;138.11;0.00
16/09/2022;8900.00;44.11;0.00
16/09/2022;9000.00;6661.00;35.58
16/09/2022;9100.00;6567.00;35.35
16/09/2022;9200.00;6473.00;35.11
16/09/2022;9300.00;6379.00;34.85
16/09/2022;9400.00;6286.00;34.65
16/09/2022;9500.00;6193.00;34.43
16/09/2022;9600.00;6100.00;34.19
16/09/2022;9700.00;6007.00;33.95
16/09/2022;9800.00;5915.00;33.74
16/09/2022;9900.00;5823.00;33.53
16/09/2022;10000.00;5731.00;33.30
16/09/2022;10100.00;5639.00;33.06
16/09/2022;10200.00;5548.00;32.85
16/09/2022;10300.00;5457.00;32.63
16/09/2022;10400.00;5367.00;32.43
16/09/2022;10500.00;5276.00;32.19
16/09/2022;10600.00;5186.00;31.98
16/09/2022;10700.00;5097.00;31.78
16/09/2022;10800.00;5007.00;31.55
16/09/2022;10900.00;4918.00;31.33
16/09/2022;11000.00;4830.00;31.14
16/09/2022;11025.00;4808.00;31.09
16/09/2022;11050.00;4786.00;31.04
16/09/2022;11075.00;4763.00;30.95
16/09/2022;11100.00;4741.00;30.90
16/09/2022;11125.00;4719.00;30.85
16/09/2022;11150.00;4697.00;30.80
16/09/2022;11175.00;4676.00;30.77
16/09/2022;11200.00;4654.00;30.72
16/09/2022;11225.00;4632.00;30.66
16/09/2022;11250.00;4610.00;30.61
16/09/2022;11275.00;4588.00;30.55
16/09/2022;11300.00;4566.00;30.49
16/09/2022;11325.00;4544.00;30.43
16/09/2022;11350.00;4522.00;30.37
16/09/2022;11375.00;4501.00;30.34
16/09/2022;11400.00;4480.00;30.31
16/09/2022;11425.00;4457.00;30.22
16/09/2022;11450.00;4436.00;30.19
16/09/2022;11475.00;4414.00;30.13
16/09/2022;11500.00;4392.00;30.06
16/09/2022;11525.00;4371.00;30.03
16/09/2022;11550.00;4349.00;29.96
16/09/2022;11575.00;4328.00;29.93
16/09/2022;11600.00;4306.00;29.86
16/09/2022;11625.00;4284.00;29.80
16/09/2022;11650.00;4263.00;29.76
16/09/2022;11675.00;4242.00;29.72
16/09/2022;11700.00;4220.00;29.65
16/09/2022;11725.00;4199.00;29.61
16/09/2022;11750.00;4177.00;29.54
16/09/2022;11775.00;4156.00;29.49
16/09/2022;11800.00;4135.00;29.45
16/09/2022;11825.00;4113.00;29.38
16/09/2022;11850.00;4092.00;29.33
16/09/2022;11875.00;4071.00;29.29
16/09/2022;11900.00;4050.00;29.24
16/09/2022;11925.00;4028.00;29.17
16/09/2022;11950.00;4007.00;29.12
16/09/2022;11975.00;3986.00;29.07
16/09/2022;12000.00;3965.00;29.02
16/09/2022;12025.00;3944.00;28.97
16/09/2022;12050.00;3923.00;28.92
16/09/2022;12075.00;3902.00;28.87
16/09/2022;12100.00;3881.00;28.81
16/09/2022;12125.00;3860.00;28.76
16/09/2022;12150.00;3839.00;28.71
16/09/2022;12175.00;3818.00;28.65
16/09/2022;12200.00;3797.00;28.60
16/09/2022;12225.00;3776.00;28.54
16/09/2022;12250.00;3756.00;28.51
16/09/2022;12275.00;3735.00;28.45
16/09/2022;12300.00;3714.00;28.39
16/09/2022;12325.00;3693.00;28.33
16/09/2022;12350.00;3673.00;28.30
16/09/2022;12375.00;3652.00;28.24
16/09/2022;12400.00;3631.00;28.17
16/09/2022;12425.00;3611.00;28.14
16/09/2022;12450.00;3590.00;28.07
16/09/2022;12475.00;3570.00;28.03
16/09/2022;12500.00;3549.00;27.97
16/09/2022;12525.00;3529.00;27.93
16/09/2022;12550.00;3508.00;27.86
16/09/2022;12575.00;3488.00;27.82
16/09/2022;12600.00;3468.00;27.78
16/09/2022;12625.00;3447.00;27.71
16/09/2022;12650.00;3428.00;27.69
16/09/2022;12675.00;3407.00;27.62
16/09/2022;12700.00;3387.00;27.57
16/09/2022;12725.00;3366.00;27.50
16/09/2022;12750.00;3346.00;27.45
16/09/2022;12775.00;3326.00;27.40
16/09/2022;12800.00;3306.00;27.35
16/09/2022;12825.00;3286.00;27.30
16/09/2022;12850.00;3266.00;27.25
16/09/2022;12875.00;3247.00;27.22
16/09/2022;12900.00;3227.00;27.17
16/09/2022;12925.00;3206.00;27.09
16/09/2022;12950.00;3186.00;27.03
16/09/2022;12975.00;3166.00;26.98
16/09/2022;13000.00;3148.00;26.97
16/09/2022;13025.00;3127.00;26.89
16/09/2022;13050.00;3107.00;26.83
16/09/2022;13075.00;3088.00;26.79
16/09/2022;13100.00;3068.00;26.73
16/09/2022;13125.00;3048.00;26.67
16/09/2022;13150.00;3029.00;26.63
16/09/2022;13175.00;3009.00;26.57
16/09/2022;13200.00;2990.00;26.53
16/09/2022;13225.00;2970.00;26.47
16/09/2022;13250.00;2951.00;26.42
16/09/2022;13275.00;2932.00;26.38
16/09/2022;13300.00;2912.00;26.31
16/09/2022;13325.00;2893.00;26.27
16/09/2022;13350.00;2874.00;26.22
16/09/2022;13375.00;2855.00;26.17
16/09/2022;13400.00;2835.00;26.11
16/09/2022;13425.00;2816.00;26.06
16/09/2022;13450.00;2797.00;26.01
16/09/2022;13475.00;2778.00;25.96
16/09/2022;13500.00;2759.00;25.91
16/09/2022;13525.00;2740.00;25.85
16/09/2022;13550.00;2721.00;25.80
16/09/2022;13575.00;2703.00;25.77
16/09/2022;13600.00;2684.00;25.71
16/09/2022;13625.00;2665.00;25.66
16/09/2022;13650.00;2646.00;25.60
16/09/2022;13675.00;2629.00;25.58
16/09/2022;13700.00;2609.00;25.50
16/09/2022;13725.00;2591.00;25.46
16/09/2022;13750.00;2572.00;25.40
16/09/2022;13775.00;2553.00;25.34
16/09/2022;13800.00;2535.00;25.30
16/09/2022;13825.00;2517.00;25.26
16/09/2022;13850.00;2498.00;25.20
16/09/2022;13875.00;2480.00;25.15
16/09/2022;13900.00;2462.00;25.10
16/09/2022;13925.00;2444.00;25.06
16/09/2022;13950.00;2426.00;25.01
16/09/2022;13975.00;2408.00;24.96
16/09/2022;14000.00;2390.00;24.91
16/09/2022;14025.00;2372.00;24.86
16/09/2022;14050.00;2354.00;24.81
16/09/2022;14075.00;2336.00;24.76
16/09/2022;14100.00;2318.00;24.71
16/09/2022;14125.00;2300.00;24.65
16/09/2022;14150.00;2282.00;24.60
16/09/2022;14175.00;2265.00;24.56
16/09/2022;14200.00;2247.00;24.50
16/09/2022;14225.00;2230.00;24.46
16/09/2022;14250.00;2212.00;24.41
16/09/2022;14275.00;2195.00;24.37
16/09/2022;14300.00;2177.00;24.31
16/09/2022;14325.00;2161.00;24.28
16/09/2022;14350.00;2143.00;24.22
16/09/2022;14375.00;2126.00;24.17
16/09/2022;14400.00;2108.00;24.11
16/09/2022;14425.00;2091.00;24.06
16/09/2022;14450.00;2075.00;24.03
16/09/2022;14475.00;2058.00;23.99
16/09/2022;14500.00;2041.00;23.94
16/09/2022;14525.00;2023.00;23.87
16/09/2022;14550.00;2006.00;23.82
16/09/2022;14575.00;1990.00;23.78
16/09/2022;14600.00;1973.00;23.73
16/09/2022;14625.00;1956.00;23.68
16/09/2022;14650.00;1940.00;23.64
16/09/2022;14675.00;1924.00;23.60
16/09/2022;14700.00;1907.00;23.54
16/09/2022;14725.00;1890.00;23.48
16/09/2022;14750.00;1875.00;23.46
16/09/2022;14775.00;1858.00;23.40
16/09/2022;14800.00;1841.00;23.34
16/09/2022;14825.00;1825.00;23.29
16/09/2022;14850.00;1809.00;23.25
16/09/2022;14875.00;1793.00;23.20
16/09/2022;14900.00;1777.00;23.15
16/09/2022;14925.00;1762.00;23.12
16/09/2022;14950.00;1745.00;23.06
16/09/2022;14975.00;1729.00;23.01
16/09/2022;15000.00;1714.00;22.97
16/09/2022;15025.00;1698.00;22.92
16/09/2022;15050.00;1683.00;22.88
16/09/2022;15075.00;1668.00;22.84
16/09/2022;15100.00;1651.00;22.77
16/09/2022;15125.00;1636.00;22.73
16/09/2022;15150.00;1618.10;22.64
16/09/2022;15175.00;1601.15;22.57
16/09/2022;15200.00;1585.95;22.52
16/09/2022;15225.00;1571.25;22.48
16/09/2022;15250.00;1556.15;22.44
16/09/2022;15275.00;1541.10;22.39
16/09/2022;15300.00;1526.00;22.34
16/09/2022;15325.00;1510.40;22.28
16/09/2022;15350.00;1495.00;22.23
16/09/2022;15375.00;1479.45;22.17
16/09/2022;15400.00;1464.35;22.12
16/09/2022;15425.00;1450.25;22.08
16/09/2022;15450.00;1435.15;22.02
16/09/2022;15475.00;1420.20;21.97
16/09/2022;15500.00;1406.90;21.94
16/09/2022;15525.00;1391.80;21.89
16/09/2022;15550.00;1377.75;21.84
16/09/2022;15575.00;1363.60;21.80
16/09/2022;15600.00;1349.50;21.75
16/09/2022;15625.00;1335.40;21.71
16/09/2022;15650.00;1321.30;21.66
16/09/2022;15675.00;1307.25;21.61
16/09/2022;15700.00;1293.10;21.56
16/09/2022;15725.00;1280.05;21.53
16/09/2022;15750.00;1265.90;21.48
16/09/2022;15775.00;1252.85;21.44
16/09/2022;15800.00;1238.70;21.38
16/09/2022;15825.00;1225.55;21.35
16/09/2022;15850.00;1212.15;21.30
16/09/2022;15875.00;1199.05;21.26
16/09/2022;15900.00;1185.30;21.21
16/09/2022;15925.00;1172.80;21.17
16/09/2022;15950.00;1159.70;20.87
16/09/2022;15975.00;1146.60;21.08
16/09/2022;16000.00;1133.50;21.04
16/09/2022;16025.00;1120.75;20.99
16/09/2022;16050.00;1108.30;20.95
16/09/2022;16075.00;1095.30;20.91
16/09/2022;16100.00;1083.00;20.76
16/09/2022;16125.00;1070.15;20.82
16/09/2022;16150.00;1057.75;20.78
16/09/2022;16175.00;1045.65;20.74
16/09/2022;16200.00;1033.55;20.70
16/09/2022;16225.00;1021.10;20.65
16/09/2022;16250.00;1009.05;20.61
16/09/2022;16275.00;997.05;20.57
16/09/2022;16300.00;985.35;20.53
16/09/2022;16325.00;973.80;20.49
16/09/2022;16350.00;961.70;20.44
16/09/2022;16375.00;950.60;20.33
16/09/2022;16400.00;938.50;20.36
16/09/2022;16425.00;927.40;20.33
16/09/2022;16450.00;915.80;20.28
16/09/2022;16475.00;904.60;20.24
16/09/2022;16500.00;892.85;20.19
16/09/2022;16525.00;882.40;20.16
16/09/2022;16550.00;871.35;20.12
16/09/2022;16575.00;860.45;20.09
16/09/2022;16600.00;849.55;20.05
16/09/2022;16625.00;838.55;20.00
16/09/2022;16650.00;827.80;19.96
16/09/2022;16675.00;817.40;19.93
16/09/2022;16700.00;806.05;19.88
16/09/2022;16725.00;796.35;19.85
16/09/2022;16750.00;786.20;19.81
16/09/2022;16775.00;775.70;19.77
16/09/2022;16800.00;765.45;19.73
16/09/2022;16825.00;755.55;19.70
16/09/2022;16850.00;745.55;19.66
16/09/2022;16875.00;735.55;19.62
16/09/2022;16900.00;726.15;19.59
16/09/2022;16925.00;716.25;19.55
16/09/2022;16950.00;706.45;19.51
16/09/2022;16975.00;696.65;19.47
16/09/2022;17000.00;687.10;19.43
16/09/2022;17025.00;678.20;19.41
16/09/2022;17050.00;668.70;19.37
16/09/2022;17075.00;659.30;19.33
16/09/2022;17100.00;650.75;19.30
16/09/2022;17125.00;641.30;19.26
16/09/2022;17150.00;632.55;19.23
16/09/2022;17175.00;623.80;19.20
16/09/2022;17200.00;614.90;19.16
16/09/2022;17225.00;606.05;19.12
16/09/2022;17250.00;597.25;19.08
16/09/2022;17275.00;574.95;18.81
16/09/2022;17300.00;566.55;18.77
16/09/2022;17325.00;572.05;18.98
16/09/2022;17350.00;563.90;18.95
16/09/2022;17375.00;540.05;18.64
16/09/2022;17400.00;532.00;18.61
16/09/2022;17425.00;539.80;18.86
16/09/2022;17450.00;516.70;18.55
16/09/2022;17475.00;524.25;18.79
16/09/2022;17500.00;516.45;18.76
16/09/2022;17525.00;494.90;18.48
16/09/2022;17550.00;500.20;18.68
16/09/2022;17575.00;494.00;18.67
16/09/2022;17600.00;495.00;18.79
16/09/2022;17625.00;487.00;18.75
16/09/2022;17650.00;481.00;18.75
16/09/2022;17675.00;473.00;18.70
16/09/2022;17700.00;466.00;18.67
16/09/2022;17725.00;459.00;18.64
16/09/2022;17750.00;452.00;18.61
16/09/2022;17775.00;445.00;18.58
16/09/2022;17800.00;438.00;18.55
16/09/2022;17825.00;432.00;18.53
16/09/2022;17850.00;426.00;18.51
16/09/2022;17875.00;424.00;18.57
16/09/2022;17900.00;421.50;18.62
16/09/2022;17925.00;407.00;18.44
16/09/2022;17950.00;401.00;18.29
16/09/2022;17975.00;394.00;18.37
16/09/2022;18000.00;389.00;18.37
16/09/2022;18100.00;365.00;18.26
16/09/2022;18200.00;344.00;18.19
16/09/2022;18300.00;322.00;18.08
16/09/2022;18400.00;302.00;18.00
16/09/2022;18500.00;284.00;17.93
16/09/2022;18600.00;267.00;17.88
16/09/2022;18700.00;250.00;17.80
16/09/2022;18800.00;235.00;17.75
16/09/2022;18900.00;221.00;17.71
16/09/2022;19000.00;207.00;17.65
16/09/2022;19100.00;194.00;17.60
16/09/2022;19200.00;182.00;17.56
16/09/2022;19300.00;171.00;17.53
16/09/2022;19400.00;160.00;17.49
16/09/2022;19500.00;151.00;17.48
16/12/2022;4000.00;11531.00;51.22
16/12/2022;4100.00;11433.00;51.10
16/12/2022;4200.00;11335.00;50.93
16/12/2022;4300.00;11237.00;50.70
16/12/2022;4400.00;11140.00;50.74
16/12/2022;4500.00;11042.00;50.43
16/12/2022;4600.00;10944.00;50.09
16/12/2022;4700.00;10846.00;49.74
16/12/2022;4800.00;10749.00;49.59
16/12/2022;4900.00;10651.00;49.20
16/12/2022;5000.00;10554.00;48.99
16/12/2022;5100.00;10441.00;45.17
16/12/2022;5200.00;10344.00;45.17
16/12/2022;5300.00;10246.00;44.87
16/12/2022;5400.00;10149.00;44.78
16/12/2022;5500.00;10052.00;44.64
16/12/2022;5600.00;3243.11;0.00
16/12/2022;5700.00;3146.11;0.00
16/12/2022;5800.00;3049.11;0.00
16/12/2022;5900.00;2952.11;0.00
16/12/2022;6000.00;2855.11;0.00
16/12/2022;6100.00;2758.11;0.00
16/12/2022;6200.00;2661.11;0.00
16/12/2022;6300.00;2565.11;0.00
16/12/2022;6400.00;2468.11;0.00
16/12/2022;6500.00;2371.11;0.00
16/12/2022;6600.00;5626.06;43.99
16/12/2022;6700.00;2173.11;0.00
16/12/2022;6800.00;2077.11;0.00
16/12/2022;6900.00;1981.11;0.00
16/12/2022;7000.00;5241.06;42.56
16/12/2022;7100.00;1765.11;0.00
16/12/2022;7200.00;1668.11;0.00
16/12/2022;7300.00;1572.11;0.00
16/12/2022;7400.00;1477.11;0.00
16/12/2022;7500.00;1382.11;0.00
16/12/2022;7600.00;1286.11;0.00
16/12/2022;7700.00;1191.11;0.00
16/12/2022;7800.00;1096.11;0.00
16/12/2022;7900.00;1001.11;0.00
16/12/2022;8000.00;907.11;0.00
16/12/2022;8050.00;859.11;0.00
16/12/2022;8100.00;812.11;0.00
16/12/2022;8150.00;766.11;0.00
16/12/2022;8200.00;718.11;0.00
16/12/2022;8250.00;671.11;0.00
16/12/2022;8300.00;624.11;0.00
16/12/2022;8350.00;577.11;0.00
16/12/2022;8400.00;530.11;0.00
16/12/2022;8450.00;483.11;0.00
16/12/2022;8500.00;436.11;0.00
16/12/2022;8550.00;389.11;0.00
16/12/2022;8600.00;343.11;0.00
16/12/2022;8650.00;296.11;0.00
16/12/2022;8700.00;249.11;0.00
16/12/2022;8750.00;203.11;0.00
16/12/2022;8800.00;156.11;0.00
16/12/2022;8850.00;110.11;0.00
16/12/2022;8900.00;64.11;0.00
16/12/2022;8950.00;3372.56;0.00
16/12/2022;9000.00;6682.00;33.96
16/12/2022;9050.00;6636.00;33.88
16/12/2022;9100.00;6590.00;33.79
16/12/2022;9150.00;6544.00;33.70
16/12/2022;9200.00;6498.00;33.60
16/12/2022;9250.00;6452.00;33.50
16/12/2022;9300.00;6406.00;33.40
16/12/2022;9350.00;6360.00;33.30
16/12/2022;9400.00;6314.00;33.19
16/12/2022;9450.00;6269.00;33.13
16/12/2022;9500.00;6223.00;33.02
16/12/2022;9550.00;6178.00;32.94
16/12/2022;9600.00;6132.00;32.83
16/12/2022;9650.00;6087.00;32.75
16/12/2022;9700.00;6042.00;32.67
16/12/2022;9750.00;5996.00;32.54
16/12/2022;9800.00;5951.00;32.45
16/12/2022;9850.00;5906.00;32.36
16/12/2022;9900.00;5861.00;32.27
16/12/2022;9950.00;5816.00;32.17
16/12/2022;10000.00;5771.00;32.07
16/12/2022;10050.00;5727.00;32.01
16/12/2022;10100.00;5682.00;31.90
16/12/2022;10150.00;5637.00;31.80
16/12/2022;10200.00;5593.00;31.72
16/12/2022;10250.00;5548.00;31.61
16/12/2022;10300.00;5504.00;31.53
16/12/2022;10350.00;5460.00;31.44
16/12/2022;10400.00;5415.00;31.32
16/12/2022;10450.00;5371.00;31.24
16/12/2022;10500.00;5327.00;31.14
16/12/2022;10525.00;5305.00;31.10
16/12/2022;10550.00;5283.00;31.05
16/12/2022;10575.00;5261.00;31.00
16/12/2022;10600.00;5240.00;30.98
16/12/2022;10625.00;5218.00;30.93
16/12/2022;10650.00;5196.00;30.88
16/12/2022;10675.00;5174.00;30.83
16/12/2022;10700.00;5152.00;30.78
16/12/2022;10725.00;5130.00;30.73
16/12/2022;10750.00;5109.00;30.70
16/12/2022;10775.00;5087.00;30.65
16/12/2022;10800.00;5065.00;30.60
16/12/2022;10825.00;5043.00;30.54
16/12/2022;10850.00;5023.00;30.54
16/12/2022;10875.00;5000.00;30.46
16/12/2022;10900.00;4978.00;30.40
16/12/2022;10925.00;4957.00;30.37
16/12/2022;10950.00;4935.00;30.32
16/12/2022;10975.00;4914.00;30.29
16/12/2022;11000.00;4892.00;30.23
16/12/2022;11100.00;4806.00;30.04
16/12/2022;11200.00;4721.00;29.87
16/12/2022;11300.00;4636.00;29.69
16/12/2022;11400.00;4551.00;29.50
16/12/2022;11500.00;4467.00;29.32
16/12/2022;11600.00;4383.00;29.13
16/12/2022;11700.00;4299.00;28.94
