Date,Strike,Moneyness,Bid,Midpoint,Ask,Last,Change,%Chg,Volume,Open Int,Vol/OI,IV,Time
210809,2600.00,0.41,1787.70,1789.80,1791.90,0.00,0.00,unch,0.00,0.00,0.00,1.70,N/A
210809,2700.00,0.38,1687.80,1689.85,1691.90,0.00,0.00,unch,0.00,0.00,0.00,1.59,N/A
210809,2800.00,0.36,1587.80,1589.85,1591.90,0.00,0.00,unch,0.00,0.00,0.00,1.49,N/A
210809,2900.00,0.34,1487.80,1489.85,1491.90,0.00,0.00,unch,0.00,0.00,0.00,1.38,N/A
210809,3000.00,0.32,1387.80,1389.85,1391.90,0.00,0.00,unch,0.00,0.00,0.00,1.28,N/A
210809,3100.00,0.29,1287.80,1289.80,1291.80,0.00,0.00,unch,0.00,0.00,0.00,1.18,N/A
210809,3200.00,0.27,1187.80,1189.85,1191.90,0.00,0.00,unch,0.00,0.00,0.00,1.09,N/A
210809,3250.00,0.26,1137.80,1139.85,1141.90,0.00,0.00,unch,0.00,0.00,0.00,1.04,N/A
210809,3300.00,0.25,1087.80,1089.85,1091.90,0.00,0.00,unch,0.00,0.00,0.00,0.99,N/A
210809,3350.00,0.24,1037.80,1039.85,1041.90,0.00,0.00,unch,0.00,0.00,0.00,0.95,N/A
210809,3400.00,0.23,987.90,989.90,991.90,0.00,0.00,unch,0.00,0.00,0.00,0.90,N/A
210809,3450.00,0.21,937.90,939.95,942.00,926.84,29.44,0.03,1.00,1.00,1.00,0.86,44537.00
210809,3475.00,0.21,912.90,914.95,917.00,0.00,0.00,unch,0.00,0.00,0.00,0.84,N/A
210809,3500.00,0.20,888.00,890.00,892.00,0.00,0.00,unch,0.00,0.00,0.00,0.82,N/A
210809,3525.00,0.20,863.00,865.00,867.00,0.00,0.00,unch,0.00,0.00,0.00,0.80,N/A
210809,3550.00,0.19,838.00,840.00,842.00,0.00,0.00,unch,0.00,0.00,0.00,0.77,N/A
210809,3575.00,0.19,813.00,815.00,817.00,0.00,0.00,unch,0.00,0.00,0.00,0.75,N/A
210809,3600.00,0.18,788.10,790.05,792.00,690.91,690.91,unch,1.00,13.00,0.08,0.73,07/19/21
210809,3625.00,0.17,763.10,765.10,767.10,0.00,0.00,unch,0.00,0.00,0.00,0.71,N/A
210809,3650.00,0.17,738.10,740.10,742.10,0.00,0.00,unch,0.00,0.00,0.00,0.69,N/A
210809,3675.00,0.16,713.10,715.10,717.10,0.00,0.00,unch,0.00,0.00,0.00,0.67,N/A
210809,3700.00,0.16,688.10,690.10,692.10,664.64,664.64,unch,5.00,5.00,1.00,0.65,44446.00
210809,3720.00,0.15,668.20,670.15,672.10,0.00,0.00,unch,0.00,0.00,0.00,0.63,N/A
210809,3725.00,0.15,663.20,665.15,667.10,0.00,0.00,unch,0.00,0.00,0.00,0.63,N/A
210809,3730.00,0.15,658.10,660.10,662.10,0.00,0.00,unch,0.00,0.00,0.00,0.62,N/A
210809,3740.00,0.15,648.20,650.15,652.10,0.00,0.00,unch,0.00,0.00,0.00,0.61,N/A
210809,3750.00,0.15,638.20,640.20,642.20,0.00,0.00,unch,0.00,0.00,0.00,0.60,N/A
210809,3760.00,0.14,628.20,630.15,632.10,0.00,0.00,unch,0.00,0.00,0.00,0.59,N/A
210809,3770.00,0.14,618.20,620.20,622.20,0.00,0.00,unch,0.00,0.00,0.00,0.59,N/A
210809,3775.00,0.14,613.20,615.20,617.20,0.00,0.00,unch,0.00,0.00,0.00,0.58,N/A
210809,3780.00,0.14,608.20,610.20,612.20,0.00,0.00,unch,0.00,0.00,0.00,0.58,N/A
210809,3790.00,0.14,598.20,600.20,602.20,0.00,0.00,unch,0.00,0.00,0.00,0.57,N/A
210809,3800.00,0.13,588.20,590.20,592.20,0.00,0.00,unch,0.00,0.00,0.00,0.56,N/A
210809,3810.00,0.13,578.20,580.20,582.20,0.00,0.00,unch,0.00,0.00,0.00,0.55,N/A
210809,3820.00,0.13,568.20,570.20,572.20,0.00,0.00,unch,0.00,0.00,0.00,0.54,N/A
210809,3825.00,0.13,563.30,565.20,567.10,0.00,0.00,unch,0.00,0.00,0.00,0.54,N/A
210809,3830.00,0.13,558.30,560.25,562.20,0.00,0.00,unch,0.00,0.00,0.00,0.54,N/A
210809,3840.00,0.12,548.30,550.25,552.20,0.00,0.00,unch,0.00,0.00,0.00,0.53,N/A
210809,3850.00,0.12,538.30,540.25,542.20,411.26,411.26,unch,1.00,1.00,1.00,0.52,07/19/21
210809,3860.00,0.12,528.30,530.30,532.30,0.00,0.00,unch,0.00,0.00,0.00,0.51,N/A
210809,3870.00,0.12,518.30,520.25,522.20,0.00,0.00,unch,0.00,0.00,0.00,0.50,N/A
210809,3875.00,0.12,513.30,515.30,517.30,0.00,0.00,unch,0.00,0.00,0.00,0.50,N/A
210809,3880.00,0.12,508.30,510.30,512.30,0.00,0.00,unch,0.00,0.00,0.00,0.49,N/A
210809,3890.00,0.11,498.30,500.30,502.30,0.00,0.00,unch,0.00,0.00,0.00,0.49,N/A
210809,3900.00,0.11,488.30,490.30,492.30,0.00,0.00,unch,0.00,0.00,0.00,0.48,N/A
210809,3910.00,0.11,478.30,480.30,482.30,0.00,0.00,unch,0.00,0.00,0.00,0.47,N/A
210809,3920.00,0.11,468.30,470.30,472.30,0.00,0.00,unch,0.00,0.00,0.00,0.46,N/A
210809,3925.00,0.11,463.30,465.30,467.30,0.00,0.00,unch,0.00,0.00,0.00,0.46,N/A
210809,3930.00,0.10,458.40,460.35,462.30,0.00,0.00,unch,0.00,0.00,0.00,0.45,N/A
210809,3935.00,0.10,453.30,455.30,457.30,0.00,0.00,unch,0.00,0.00,0.00,0.45,N/A
210809,3940.00,0.10,448.40,450.35,452.30,0.00,0.00,unch,0.00,0.00,0.00,0.44,N/A
210809,3945.00,0.10,443.40,445.35,447.30,0.00,0.00,unch,0.00,0.00,0.00,0.44,N/A
210809,3950.00,0.10,438.40,440.35,442.30,0.00,0.00,unch,0.00,0.00,0.00,0.44,N/A
210809,3955.00,0.10,433.40,435.35,437.30,0.00,0.00,unch,0.00,0.00,0.00,0.43,N/A
210809,3960.00,0.10,428.40,430.35,432.30,0.00,0.00,unch,0.00,0.00,0.00,0.43,N/A
210809,3965.00,0.10,423.40,425.35,427.30,0.00,0.00,unch,0.00,0.00,0.00,0.42,N/A
210809,3970.00,0.10,418.40,420.40,422.40,0.00,0.00,unch,0.00,0.00,0.00,0.42,N/A
210809,3975.00,0.09,413.40,415.35,417.30,0.00,0.00,unch,0.00,0.00,0.00,0.41,N/A
210809,3980.00,0.09,408.40,410.40,412.40,0.00,0.00,unch,0.00,0.00,0.00,0.41,N/A
210809,3985.00,0.09,403.40,405.40,407.40,0.00,0.00,unch,0.00,0.00,0.00,0.41,N/A
210809,3990.00,0.09,398.40,400.40,402.40,0.00,0.00,unch,0.00,0.00,0.00,0.40,N/A
210809,3995.00,0.09,393.40,395.40,397.40,0.00,0.00,unch,0.00,0.00,0.00,0.40,N/A
210809,4000.00,0.09,388.50,390.45,392.40,0.00,0.00,unch,0.00,0.00,0.00,0.39,N/A
210809,4005.00,0.09,383.50,385.45,387.40,0.00,0.00,unch,0.00,0.00,0.00,0.39,N/A
210809,4010.00,0.09,378.40,380.40,382.40,0.00,0.00,unch,0.00,0.00,0.00,0.38,N/A
210809,4015.00,0.08,373.50,375.45,377.40,0.00,0.00,unch,0.00,0.00,0.00,0.38,N/A
210809,4020.00,0.08,368.50,370.45,372.40,370.36,370.36,unch,6.00,6.00,1.00,0.38,44537.00
210809,4025.00,0.08,363.50,365.45,367.40,0.00,0.00,unch,0.00,0.00,0.00,0.37,N/A
210809,4030.00,0.08,358.50,360.50,362.50,0.00,0.00,unch,0.00,5.00,0.00,0.37,N/A
210809,4035.00,0.08,353.50,355.50,357.50,0.00,0.00,unch,0.00,0.00,0.00,0.36,N/A
210809,4040.00,0.08,348.60,350.55,352.50,0.00,0.00,unch,0.00,0.00,0.00,0.36,N/A
210809,4045.00,0.08,343.60,345.55,347.50,0.00,0.00,unch,0.00,0.00,0.00,0.36,N/A
210809,4050.00,0.08,338.60,340.55,342.50,315.71,315.71,unch,2.00,2.00,1.00,0.35,07/22/21
210809,4055.00,0.08,333.60,335.55,337.50,0.00,0.00,unch,0.00,0.00,0.00,0.35,N/A
210809,4060.00,0.07,328.60,330.60,332.60,0.00,0.00,unch,0.00,0.00,0.00,0.34,N/A
210809,4065.00,0.07,323.60,325.60,327.60,0.00,0.00,unch,0.00,0.00,0.00,0.34,N/A
210809,4070.00,0.07,318.70,320.65,322.60,296.59,296.59,unch,2.00,2.00,1.00,0.34,07/22/21
210809,4075.00,0.07,313.70,315.65,317.60,0.00,0.00,unch,0.00,5.00,0.00,0.33,N/A
210809,4080.00,0.07,308.70,310.65,312.60,0.00,0.00,unch,0.00,0.00,0.00,0.33,N/A
210809,4085.00,0.07,303.80,305.75,307.70,0.00,0.00,unch,0.00,0.00,0.00,0.32,N/A
210809,4090.00,0.07,298.80,300.75,302.70,0.00,0.00,unch,0.00,0.00,0.00,0.32,N/A
210809,4095.00,0.07,293.80,295.75,297.70,0.00,0.00,unch,0.00,0.00,0.00,0.32,N/A
210809,4100.00,0.07,288.90,290.85,292.80,0.00,0.00,unch,0.00,5.00,0.00,0.31,N/A
210809,4105.00,0.06,283.90,285.85,287.80,0.00,0.00,unch,0.00,0.00,0.00,0.31,N/A
210809,4110.00,0.06,278.90,280.85,282.80,0.00,0.00,unch,0.00,0.00,0.00,0.30,N/A
210809,4115.00,0.06,274.00,275.95,277.90,0.00,0.00,unch,0.00,0.00,0.00,0.30,N/A
210809,4120.00,0.06,269.00,270.95,272.90,0.00,0.00,unch,0.00,0.00,0.00,0.30,N/A
210809,4125.00,0.06,264.10,266.00,267.90,0.00,0.00,unch,0.00,0.00,0.00,0.29,N/A
210809,4130.00,0.06,259.10,261.05,263.00,283.18,283.18,unch,2.00,0.00,0.00,0.29,07/28/21
210809,4135.00,0.06,254.20,256.10,258.00,0.00,0.00,unch,0.00,0.00,0.00,0.28,N/A
210809,4140.00,0.06,249.20,251.15,253.10,281.16,69.93,0.33,8.00,7.00,1.14,0.28,07/26/21
210809,4145.00,0.06,244.30,246.25,248.20,0.00,0.00,unch,0.00,0.00,0.00,0.28,N/A
210809,4150.00,0.05,239.40,241.30,243.20,262.90,5.41,0.02,2.00,1.00,2.00,0.27,07/26/21
210809,4155.00,0.05,234.40,236.35,238.30,242.49,-14.36,-0.06,2.00,39.00,0.05,0.27,07/27/21
210809,4160.00,0.05,229.50,231.45,233.40,264.60,6.02,0.02,14.00,39.00,0.36,0.27,07/29/21
210809,4165.00,0.05,224.60,226.50,228.40,259.42,5.69,0.02,5.00,14.00,0.36,0.26,07/26/21
210809,4170.00,0.05,219.70,221.60,223.50,254.57,9.13,0.04,5.00,6.00,0.83,0.26,07/26/21
210809,4175.00,0.05,214.80,216.70,218.60,0.00,0.00,unch,0.00,0.00,0.00,0.25,N/A
210809,4180.00,0.05,209.90,211.80,213.70,0.00,0.00,unch,0.00,0.00,0.00,0.25,N/A
210809,4185.00,0.05,205.00,206.90,208.80,0.00,0.00,unch,0.00,1.00,0.00,0.25,N/A
210809,4190.00,0.04,200.10,202.00,203.90,217.83,-8.79,-0.04,1.00,13.00,0.08,0.24,07/28/21
210809,4195.00,0.04,195.30,197.15,199.00,172.78,54.69,0.46,1.00,3.00,0.33,0.24,07/21/21
210809,4200.00,0.04,190.40,192.30,194.20,230.23,33.63,0.17,27.00,11.00,2.45,0.24,07/29/21
210809,4205.00,0.04,185.50,187.40,189.30,176.47,64.47,0.58,6.00,15.00,0.40,0.23,07/22/21
210809,4210.00,0.04,180.70,182.50,184.30,220.58,48.58,0.28,18.00,10.00,1.80,0.23,07/29/21
210809,4215.00,0.04,175.90,177.75,179.60,111.00,111.00,unch,1.00,15.00,0.07,0.23,07/19/21
210809,4220.00,0.04,171.10,172.95,174.80,206.22,8.24,0.04,12.00,15.00,0.80,0.22,07/29/21
210809,4225.00,0.04,166.30,168.05,169.80,179.22,-9.45,-0.05,7.00,12.00,0.58,0.22,07/30/21
210809,4230.00,0.04,161.50,163.30,165.10,196.57,42.30,0.27,33.00,22.00,1.50,0.22,07/29/21
210809,4235.00,0.03,156.70,158.50,160.30,149.55,70.05,0.88,7.00,6.00,1.17,0.21,07/22/21
210809,4240.00,0.03,152.00,153.70,155.40,159.97,-19.46,-0.11,8.00,34.00,0.24,0.21,07/30/21
210809,4245.00,0.03,147.30,149.05,150.80,0.00,0.00,unch,0.00,0.00,0.00,0.21,N/A
210809,4250.00,0.03,142.60,144.25,145.90,162.72,12.20,0.08,5.00,303.00,0.02,0.20,44235.00
210809,4255.00,0.03,138.00,139.65,141.30,155.34,42.88,0.38,6.00,26.00,0.23,0.20,07/28/21
210809,4260.00,0.03,134.60,134.90,135.20,157.46,-5.47,-0.03,20.00,22.00,0.91,0.20,44235.00
210809,4265.00,0.03,130.00,130.25,130.50,149.64,26.27,0.21,2.00,7.00,0.29,0.20,44235.00
210809,4270.00,0.03,125.30,125.60,125.90,135.65,-8.73,-0.06,34.00,20.00,1.70,0.19,44235.00
210809,4275.00,0.03,120.70,121.00,121.30,147.53,20.05,0.16,20.00,373.00,0.05,0.19,44235.00
210809,4280.00,0.02,116.10,116.40,116.70,120.90,-1.95,-0.02,25.00,28.00,0.89,0.19,44235.00
210809,4285.00,0.02,111.60,111.90,112.20,131.10,4.79,0.04,16.00,1.00,16.00,0.18,44235.00
210809,4290.00,0.02,107.00,107.30,107.60,117.05,-8.14,-0.07,40.00,276.00,0.14,0.18,44235.00
210809,4295.00,0.02,102.50,102.80,103.10,123.80,6.31,0.05,3.00,10.00,0.30,0.18,44235.00
210809,4300.00,0.02,98.10,98.40,98.70,95.35,-12.27,-0.11,14.00,500.00,0.03,0.18,44235.00
210809,4305.00,0.02,93.60,93.90,94.20,91.00,-10.40,-0.10,9.00,27.00,0.33,0.17,44235.00
210809,4310.00,0.02,89.30,89.55,89.80,86.90,-4.61,-0.05,11.00,42.00,0.26,0.17,44235.00
210809,4315.00,0.02,84.90,85.20,85.50,81.18,-33.42,-0.29,13.00,21.00,0.62,0.17,44235.00
210809,4320.00,0.02,80.60,80.90,81.20,76.93,-31.17,-0.29,58.00,76.00,0.76,0.16,44235.00
210809,4325.00,0.01,76.30,76.60,76.90,77.95,-7.49,-0.09,7.00,434.00,0.02,0.16,44235.00
210809,4330.00,0.01,72.10,72.40,72.70,73.45,3.88,0.06,38.00,39.00,0.97,0.16,44235.00
210809,4335.00,0.01,68.00,68.30,68.60,69.30,-14.30,-0.17,24.00,48.00,0.50,0.15,44235.00
210809,4340.00,0.01,63.90,64.20,64.50,68.20,-4.83,-0.07,3.00,83.00,0.04,0.15,44235.00
210809,4345.00,0.01,59.90,60.20,60.50,67.30,9.10,0.16,50.00,29.00,1.72,0.15,44235.00
210809,4350.00,0.01,55.90,56.20,56.50,54.43,-15.22,-0.22,81.00,951.00,0.09,0.15,44235.00
210809,4355.00,0.01,52.10,52.35,52.60,57.86,-12.67,-0.18,13.00,33.00,0.39,0.14,44235.00
210809,4360.00,0.01,48.30,48.55,48.80,46.70,-10.95,-0.19,12.00,243.00,0.05,0.14,44235.00
210809,4365.00,0.01,44.60,44.85,45.10,42.56,-21.01,-0.33,21.00,101.00,0.21,0.14,44235.00
210809,4370.00,0.00,40.90,41.20,41.50,39.07,-18.82,-0.33,160.00,221.00,0.72,0.13,44235.00
210809,4375.00,0.00,37.50,37.75,38.00,35.77,-7.90,-0.18,66.00,1072.00,0.06,0.13,44235.00
210809,4380.00,0.00,34.10,34.30,34.50,32.42,-26.59,-0.45,250.00,438.00,0.57,0.13,44235.00
210809,4385.00,0.00,30.80,31.05,31.30,29.70,-8.50,-0.22,238.00,128.00,1.86,0.13,44235.00
210809,4390.00,0.00,27.70,27.95,28.20,27.80,-17.53,-0.39,246.00,496.00,0.50,0.12,44235.00
210809,4395.00,0.00,24.70,24.95,25.20,23.30,-9.20,-0.28,88.00,14.00,6.29,0.12,44235.00
210809,4400.00,0.00,21.90,22.10,22.30,21.40,-9.00,-0.30,387.00,1426.00,0.27,0.12,44235.00
210809,4405.00,0.00,19.30,19.50,19.70,19.33,-4.97,-0.20,52.00,110.00,0.47,0.11,44235.00
210809,4410.00,-0.01,16.80,17.00,17.20,16.83,-22.76,-0.57,358.00,45.00,7.96,0.11,44235.00
210809,4415.00,-0.01,14.50,14.70,14.90,13.42,-7.38,-0.35,100.00,60.00,1.67,0.11,44235.00
210809,4420.00,-0.01,12.40,12.60,12.80,11.47,-6.88,-0.37,138.00,167.00,0.83,0.11,44235.00
210809,4425.00,-0.01,10.50,10.70,10.90,10.38,-11.30,-0.52,3475.00,543.00,6.40,0.11,44235.00
210809,4430.00,-0.01,8.80,9.00,9.20,9.00,-20.70,-0.70,640.00,181.00,3.54,0.10,44235.00
210809,4435.00,-0.01,7.30,7.45,7.60,6.80,-5.22,-0.43,92.00,6.00,15.33,0.10,44235.00
210809,4440.00,-0.01,5.90,6.10,6.30,5.70,-2.67,-0.32,131.00,52.00,2.52,0.10,44235.00
210809,4445.00,-0.01,4.80,4.95,5.10,4.68,-2.54,-0.35,170.00,29.00,5.86,0.10,44235.00
210809,4450.00,-0.01,3.80,3.95,4.10,3.73,-3.27,-0.47,525.00,1276.00,0.41,0.09,44235.00
210809,4455.00,-0.02,3.00,3.15,3.30,2.85,-2.95,-0.51,173.00,67.00,2.58,0.09,44235.00
210809,4460.00,-0.02,2.40,2.50,2.60,2.30,-1.87,-0.45,1592.00,29.00,54.90,0.09,44235.00
210809,4465.00,-0.02,1.85,1.95,2.05,1.80,-4.96,-0.73,362.00,106.00,3.42,0.09,44235.00
210809,4470.00,-0.02,1.45,1.53,1.60,1.36,-1.76,-0.56,137.00,84.00,1.63,0.09,44235.00
210809,4475.00,-0.02,1.10,1.18,1.25,1.10,-5.40,-0.83,893.00,419.00,2.13,0.09,44235.00
210809,4480.00,-0.02,0.85,0.93,1.00,0.85,-4.95,-0.85,559.00,25.00,22.36,0.09,44235.00
210809,4485.00,-0.02,0.65,0.73,0.80,0.65,-3.60,-0.85,478.00,0.00,0.00,0.09,44235.00
210809,4490.00,-0.02,0.50,0.58,0.65,0.53,-6.88,-0.93,394.00,322.00,1.22,0.09,44235.00
210809,4495.00,-0.02,0.40,0.48,0.55,0.40,-2.82,-0.88,87.00,0.00,0.00,0.09,44235.00
210809,4500.00,-0.03,0.30,0.38,0.45,0.38,-0.44,-0.54,325.00,299.00,1.09,0.09,44235.00
210809,4505.00,-0.03,0.25,0.30,0.35,0.31,-2.24,-0.88,532.00,0.00,0.00,0.09,44235.00
210809,4510.00,-0.03,0.20,0.25,0.30,0.20,-1.75,-0.90,218.00,19.00,11.47,0.09,44235.00
210809,4515.00,-0.03,0.15,0.20,0.25,0.15,-1.65,-0.92,480.00,0.00,0.00,0.09,44235.00
210809,4520.00,-0.03,0.15,0.20,0.25,0.17,-1.28,-0.88,193.00,152.00,1.27,0.09,44235.00
210809,4525.00,-0.03,0.10,0.15,0.20,0.15,-2.48,-0.94,182.00,84.00,2.17,0.09,44235.00
210809,4530.00,-0.03,0.10,0.15,0.20,0.10,-0.20,-0.67,75.00,80.00,0.94,0.09,44235.00
210809,4535.00,-0.03,0.05,0.10,0.15,0.10,-0.41,-0.80,15.00,0.00,0.00,0.09,44235.00
210809,4540.00,-0.03,0.05,0.10,0.15,0.10,-0.82,-0.89,42.00,8.00,5.25,0.10,44235.00
210809,4545.00,-0.04,0.05,0.10,0.15,0.05,-0.15,-0.75,41.00,0.00,0.00,0.09,44235.00
210809,4550.00,-0.04,0.05,0.10,0.15,0.05,-0.20,-0.80,31.00,85.00,0.36,0.10,44235.00
210809,4555.00,-0.04,0.05,0.10,0.15,0.05,0.05,unch,41.00,0.00,0.00,0.10,44235.00
210809,4560.00,-0.04,0.05,0.08,0.10,0.05,-0.10,-0.67,29.00,21.00,1.38,0.10,44235.00
210809,4565.00,-0.04,0.05,0.08,0.10,0.05,-0.20,-0.80,4.00,0.00,0.00,0.10,44235.00
210809,4570.00,-0.04,0.05,0.08,0.10,0.07,-0.48,-0.87,99.00,7.00,14.14,0.11,44235.00
210809,4575.00,-0.04,0.05,0.08,0.10,0.05,-1.05,-0.95,35.00,3.00,11.67,0.11,44235.00
210809,4580.00,-0.04,0.05,0.08,0.10,0.20,-0.22,-0.52,1.00,7.00,0.14,0.12,07/30/21
210809,4585.00,-0.05,0.05,0.08,0.10,0.15,0.15,unch,7.00,0.00,0.00,0.12,07/30/21
210809,4590.00,-0.05,0.05,0.08,0.10,0.42,0.42,unch,3.00,0.00,0.00,0.12,07/27/21
210809,4595.00,-0.05,0.05,0.08,0.10,0.00,0.00,unch,0.00,0.00,0.00,0.12,N/A
210809,4600.00,-0.05,0.05,0.08,0.10,0.15,-0.25,-0.63,25.00,54.00,0.46,0.13,07/30/21
210809,4605.00,-0.05,0.05,0.08,0.10,0.00,0.00,unch,0.00,0.00,0.00,0.13,N/A
210809,4610.00,-0.05,0.05,0.08,0.10,0.00,0.00,unch,0.00,0.00,0.00,0.13,N/A
210809,4615.00,-0.05,0.05,0.08,0.10,0.00,0.00,unch,0.00,0.00,0.00,0.13,N/A
210809,4620.00,-0.05,0.05,0.08,0.10,0.00,0.00,unch,0.00,0.00,0.00,0.14,N/A
210809,4625.00,-0.05,0.05,0.08,0.10,0.30,-0.57,-0.66,3.00,5.00,0.60,0.00,07/16/21
210809,4630.00,-0.06,0.05,0.08,0.10,0.25,0.25,unch,32.00,0.00,0.00,0.00,07/29/21
210809,4640.00,-0.06,0.05,0.08,0.10,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210809,4650.00,-0.06,0.05,0.05,0.05,0.07,-0.16,-0.70,15.00,3.00,5.00,0.15,44235.00
210809,4660.00,-0.06,0.05,0.08,0.10,0.20,0.20,unch,1.00,0.00,0.00,0.00,07/29/21
210809,4670.00,-0.06,0.05,0.08,0.10,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210809,4675.00,-0.07,0.05,0.08,0.10,0.45,-0.15,-0.25,125.00,46.00,2.72,0.00,07/13/21
210809,4680.00,-0.07,0.05,0.05,0.05,0.12,0.12,unch,1.00,0.00,0.00,0.00,07/28/21
210809,4690.00,-0.07,0.05,0.05,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210809,4700.00,-0.07,0.05,0.05,0.05,0.15,-0.04,-0.21,81.00,6.00,13.50,0.00,07/26/21
210809,4710.00,-0.07,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210809,4720.00,-0.08,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210809,4725.00,-0.08,0.05,0.05,0.05,0.12,0.02,0.20,2.00,8.00,0.25,0.00,07/26/21
210809,4750.00,-0.08,0.05,0.05,0.05,0.10,-0.10,-0.50,2.00,2.00,1.00,0.00,07/19/21
210809,4775.00,-0.09,0.05,0.05,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210809,4800.00,-0.09,0.05,0.05,0.05,0.16,0.16,unch,150.00,150.00,1.00,0.00,44446.00
210809,4825.00,-0.10,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210809,4850.00,-0.11,0.05,0.05,0.05,0.05,0.05,unch,45.00,11.00,4.09,0.00,07/26/21
210809,4900.00,-0.12,0.05,0.05,0.05,0.10,0.10,unch,10.00,10.00,1.00,0.00,44446.00
210809,5000.00,-0.14,0.05,0.05,0.05,0.05,0.05,unch,2.00,0.00,0.00,0.00,07/29/21
210809,5100.00,-0.16,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210809,5200.00,-0.19,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210809,5300.00,-0.21,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210809,5400.00,-0.23,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210809,5500.00,-0.25,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210809,5600.00,-0.28,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210809,5700.00,-0.30,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210809,5800.00,-0.32,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210809,5900.00,-0.34,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210809,6000.00,-0.37,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210809,6200.00,-0.41,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210809,6400.00,-0.46,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210811,1200.00,0.73,3187.50,3189.55,3191.60,0.00,0.00,unch,0.00,0.00,0.00,3.50,N/A
210811,1400.00,0.68,2987.50,2989.55,2991.60,0.00,0.00,unch,0.00,0.00,0.00,3.10,N/A
210811,1600.00,0.64,2787.50,2789.60,2791.70,0.00,0.00,unch,0.00,0.00,0.00,2.76,N/A
210811,1800.00,0.59,2587.50,2589.60,2591.70,0.00,0.00,unch,0.00,0.00,0.00,2.45,N/A
210811,1900.00,0.57,2487.60,2489.65,2491.70,0.00,0.00,unch,0.00,0.00,0.00,2.32,N/A
210811,2000.00,0.54,2387.60,2389.65,2391.70,0.00,0.00,unch,0.00,0.00,0.00,2.19,N/A
210811,2100.00,0.52,2287.50,2289.60,2291.70,0.00,0.00,unch,0.00,0.00,0.00,2.06,N/A
210811,2200.00,0.50,2187.50,2189.60,2191.70,0.00,0.00,unch,0.00,0.00,0.00,1.94,N/A
210811,2300.00,0.48,2087.60,2089.65,2091.70,2052.65,2052.65,unch,2.00,2.00,1.00,1.83,07/15/21
210811,2400.00,0.45,1987.60,1989.70,1991.80,0.00,0.00,unch,0.00,0.00,0.00,1.72,N/A
210811,2500.00,0.43,1887.60,1889.65,1891.70,0.00,0.00,unch,0.00,0.00,0.00,1.61,N/A
210811,2600.00,0.41,1787.60,1789.70,1791.80,0.00,0.00,unch,0.00,0.00,0.00,1.51,N/A
210811,2700.00,0.38,1687.60,1689.70,1691.80,0.00,0.00,unch,0.00,0.00,0.00,1.41,N/A
210811,2800.00,0.36,1587.70,1589.75,1591.80,0.00,0.00,unch,0.00,0.00,0.00,1.32,N/A
210811,2900.00,0.34,1487.70,1489.75,1491.80,0.00,0.00,unch,0.00,0.00,0.00,1.23,N/A
210811,3000.00,0.32,1387.60,1389.70,1391.80,0.00,0.00,unch,0.00,0.00,0.00,1.14,N/A
210811,3100.00,0.29,1287.70,1289.75,1291.80,0.00,0.00,unch,0.00,0.00,0.00,1.05,N/A
210811,3200.00,0.27,1187.80,1189.85,1191.90,0.00,0.00,unch,0.00,0.00,0.00,0.97,N/A
210811,3250.00,0.26,1137.80,1139.85,1141.90,0.00,0.00,unch,0.00,0.00,0.00,0.93,N/A
210811,3300.00,0.25,1087.90,1089.95,1092.00,0.00,0.00,unch,0.00,0.00,0.00,0.89,N/A
210811,3350.00,0.24,1037.90,1039.95,1042.00,0.00,0.00,unch,0.00,0.00,0.00,0.85,N/A
210811,3400.00,0.23,988.00,990.05,992.10,0.00,0.00,unch,0.00,0.00,0.00,0.81,N/A
210811,3450.00,0.21,938.10,940.10,942.10,0.00,0.00,unch,0.00,0.00,0.00,0.77,N/A
210811,3475.00,0.21,913.10,915.15,917.20,0.00,0.00,unch,0.00,0.00,0.00,0.75,N/A
